15.06.2009 02:35	15.06.2009 02:40	220	U	ungeprueft
15.06.2009 02:40	15.06.2009 02:45	220	U	ungeprueft
15.06.2009 02:45	15.06.2009 02:50	220	U	ungeprueft
15.06.2009 02:50	15.06.2009 02:55	220	U	ungeprueft
15.06.2009 02:55	15.06.2009 03:00	220	U	ungeprueft
15.06.2009 03:00	15.06.2009 03:05	220	U	ungeprueft
15.06.2009 03:05	15.06.2009 03:10	220	U	ungeprueft
15.06.2009 03:10	15.06.2009 03:15	220	U	ungeprueft
15.06.2009 03:15	15.06.2009 03:20	220	U	ungeprueft
15.06.2009 03:20	15.06.2009 03:25	220	U	ungeprueft
15.06.2009 03:25	15.06.2009 03:30	220	U	ungeprueft
15.06.2009 03:30	15.06.2009 03:35	221	U	ungeprueft
15.06.2009 03:35	15.06.2009 03:40	221	U	ungeprueft
15.06.2009 03:40	15.06.2009 03:45	221	U	ungeprueft
15.06.2009 03:45	15.06.2009 03:50	221	U	ungeprueft
15.06.2009 03:50	15.06.2009 03:55	221	U	ungeprueft
15.06.2009 03:55	15.06.2009 04:00	221	U	ungeprueft
15.06.2009 04:00	15.06.2009 04:05	221	U	ungeprueft
15.06.2009 04:05	15.06.2009 04:10	221	U	ungeprueft
15.06.2009 04:10	15.06.2009 04:15	221	U	ungeprueft
15.06.2009 04:15	15.06.2009 04:20	221	U	ungeprueft
15.06.2009 04:20	15.06.2009 04:25	221	U	ungeprueft
15.06.2009 04:25	15.06.2009 04:30	221	U	ungeprueft
15.06.2009 04:30	15.06.2009 04:35	221	U	ungeprueft
15.06.2009 04:35	15.06.2009 04:40	221	U	ungeprueft
15.06.2009 04:40	15.06.2009 04:45	221	U	ungeprueft
15.06.2009 04:45	15.06.2009 04:50	221	U	ungeprueft
15.06.2009 04:50	15.06.2009 04:55	221	U	ungeprueft
15.06.2009 04:55	15.06.2009 05:00	221	U	ungeprueft
15.06.2009 05:00	15.06.2009 05:05	221	U	ungeprueft
15.06.2009 05:05	15.06.2009 05:10	221	U	ungeprueft
15.06.2009 05:10	15.06.2009 05:15	221	U	ungeprueft
15.06.2009 05:15	15.06.2009 05:20	221	U	ungeprueft
15.06.2009 05:20	15.06.2009 05:25	221	U	ungeprueft
15.06.2009 05:25	15.06.2009 05:30	221	U	ungeprueft
15.06.2009 05:30	15.06.2009 05:35	221	U	ungeprueft
15.06.2009 05:35	15.06.2009 05:40	221	U	ungeprueft
15.06.2009 05:40	15.06.2009 05:45	221	U	ungeprueft
15.06.2009 05:45	15.06.2009 05:50	221	U	ungeprueft
15.06.2009 05:50	15.06.2009 05:55	221	U	ungeprueft
15.06.2009 05:55	15.06.2009 06:00	221	U	ungeprueft
15.06.2009 06:00	15.06.2009 06:05	221	U	ungeprueft
15.06.2009 06:05	15.06.2009 06:10	221	U	ungeprueft
15.06.2009 06:10	15.06.2009 06:15	221	U	ungeprueft
15.06.2009 06:15	15.06.2009 06:20	222	U	ungeprueft
15.06.2009 06:20	15.06.2009 06:25	222	U	ungeprueft
15.06.2009 06:25	15.06.2009 06:30	222	U	ungeprueft
15.06.2009 06:30	15.06.2009 06:35	222	U	ungeprueft
15.06.2009 06:35	15.06.2009 06:40	222	U	ungeprueft
15.06.2009 06:40	15.06.2009 06:45	222	U	ungeprueft
15.06.2009 06:45	15.06.2009 06:50	222	U	ungeprueft
15.06.2009 06:50	15.06.2009 06:55	222	U	ungeprueft
15.06.2009 06:55	15.06.2009 07:00	222	U	ungeprueft
15.06.2009 07:00	15.06.2009 07:05	222	U	ungeprueft
15.06.2009 07:05	15.06.2009 07:10	222	U	ungeprueft
15.06.2009 07:10	15.06.2009 07:15	222	U	ungeprueft
15.06.2009 07:15	15.06.2009 07:20	222	U	ungeprueft
15.06.2009 07:20	15.06.2009 07:25	222	U	ungeprueft
15.06.2009 07:25	15.06.2009 07:30	222	U	ungeprueft
15.06.2009 07:30	15.06.2009 07:35	222	U	ungeprueft
15.06.2009 07:35	15.06.2009 07:40	222	U	ungeprueft
15.06.2009 07:40	15.06.2009 07:45	222	U	ungeprueft
15.06.2009 07:45	15.06.2009 07:50	222	U	ungeprueft
15.06.2009 07:50	15.06.2009 07:55	222	U	ungeprueft
15.06.2009 07:55	15.06.2009 08:00	222	U	ungeprueft
15.06.2009 08:00	15.06.2009 08:05	222	U	ungeprueft
15.06.2009 08:05	15.06.2009 08:10	222	U	ungeprueft
15.06.2009 08:10	15.06.2009 08:15	222	U	ungeprueft
15.06.2009 08:15	15.06.2009 08:20	222	U	ungeprueft
15.06.2009 08:20	15.06.2009 08:25	222	U	ungeprueft
15.06.2009 08:25	15.06.2009 08:30	222	U	ungeprueft
15.06.2009 08:30	15.06.2009 08:35	222	U	ungeprueft
15.06.2009 08:35	15.06.2009 08:40	222	U	ungeprueft
15.06.2009 08:40	15.06.2009 08:45	222	U	ungeprueft
15.06.2009 08:45	15.06.2009 08:50	222	U	ungeprueft
15.06.2009 08:50	15.06.2009 08:55	222	U	ungeprueft
15.06.2009 08:55	15.06.2009 09:00	222	U	ungeprueft
15.06.2009 09:00	15.06.2009 09:05	222	U	ungeprueft
15.06.2009 09:05	15.06.2009 09:10	222	U	ungeprueft
15.06.2009 09:10	15.06.2009 09:15	222	U	ungeprueft
15.06.2009 09:15	15.06.2009 09:20	222	U	ungeprueft
15.06.2009 09:20	15.06.2009 09:25	222	U	ungeprueft
15.06.2009 09:25	15.06.2009 09:30	222	U	ungeprueft
15.06.2009 09:30	15.06.2009 09:35	222	U	ungeprueft
15.06.2009 09:35	15.06.2009 09:40	222	U	ungeprueft
15.06.2009 09:40	15.06.2009 09:45	222	U	ungeprueft
15.06.2009 09:45	15.06.2009 09:50	222	U	ungeprueft
15.06.2009 09:50	15.06.2009 09:55	222	U	ungeprueft
15.06.2009 09:55	15.06.2009 10:00	222	U	ungeprueft
15.06.2009 10:00	15.06.2009 10:05	222	U	ungeprueft
15.06.2009 10:05	15.06.2009 10:10	222	U	ungeprueft
15.06.2009 10:10	15.06.2009 10:15	222	U	ungeprueft
15.06.2009 10:15	15.06.2009 10:20	222	U	ungeprueft
15.06.2009 10:20	15.06.2009 10:25	222	U	ungeprueft
15.06.2009 10:25	15.06.2009 10:30	222	U	ungeprueft
15.06.2009 10:30	15.06.2009 10:35	222	U	ungeprueft
15.06.2009 10:35	15.06.2009 10:40	222	U	ungeprueft
15.06.2009 10:40	15.06.2009 10:45	222	U	ungeprueft
15.06.2009 10:45	15.06.2009 10:50	222	U	ungeprueft
15.06.2009 10:50	15.06.2009 10:55	222	U	ungeprueft
15.06.2009 10:55	15.06.2009 11:00	222	U	ungeprueft
15.06.2009 11:00	15.06.2009 11:05	222	U	ungeprueft
15.06.2009 11:05	15.06.2009 11:10	222	U	ungeprueft
15.06.2009 11:10	15.06.2009 11:15	222	U	ungeprueft
15.06.2009 11:15	15.06.2009 11:20	222	U	ungeprueft
15.06.2009 11:20	15.06.2009 11:25	222	U	ungeprueft
15.06.2009 11:25	15.06.2009 11:30	222	U	ungeprueft
15.06.2009 11:30	15.06.2009 11:35	222	U	ungeprueft
15.06.2009 11:35	15.06.2009 11:40	222	U	ungeprueft
15.06.2009 11:40	15.06.2009 11:45	222	U	ungeprueft
15.06.2009 11:45	15.06.2009 11:50	222	U	ungeprueft
15.06.2009 11:50	15.06.2009 11:55	222	U	ungeprueft
15.06.2009 11:55	15.06.2009 12:00	222	U	ungeprueft
15.06.2009 12:00	15.06.2009 12:05	222	U	ungeprueft
15.06.2009 12:05	15.06.2009 12:10	222	U	ungeprueft
15.06.2009 12:10	15.06.2009 12:15	222	U	ungeprueft
15.06.2009 12:15	15.06.2009 12:20	222	U	ungeprueft
15.06.2009 12:20	15.06.2009 12:25	222	U	ungeprueft
15.06.2009 12:25	15.06.2009 12:30	222	U	ungeprueft
15.06.2009 12:30	15.06.2009 12:35	222	U	ungeprueft
15.06.2009 12:35	15.06.2009 12:40	222	U	ungeprueft
15.06.2009 12:40	15.06.2009 12:45	222	U	ungeprueft
15.06.2009 12:45	15.06.2009 12:50	222	U	ungeprueft
15.06.2009 12:50	15.06.2009 12:55	222	U	ungeprueft
15.06.2009 12:55	15.06.2009 13:00	222	U	ungeprueft
15.06.2009 13:00	15.06.2009 13:05	222	U	ungeprueft
15.06.2009 13:05	15.06.2009 13:10	222	U	ungeprueft
15.06.2009 13:10	15.06.2009 13:15	222	U	ungeprueft
15.06.2009 13:15	15.06.2009 13:20	222	U	ungeprueft
15.06.2009 13:20	15.06.2009 13:25	222	U	ungeprueft
15.06.2009 13:25	15.06.2009 13:30	222	U	ungeprueft
15.06.2009 13:30	15.06.2009 13:35	222	U	ungeprueft
15.06.2009 13:35	15.06.2009 13:40	222	U	ungeprueft
15.06.2009 13:40	15.06.2009 13:45	222	U	ungeprueft
15.06.2009 13:45	15.06.2009 13:50	222	U	ungeprueft
15.06.2009 13:50	15.06.2009 13:55	222	U	ungeprueft
15.06.2009 13:55	15.06.2009 14:00	222	U	ungeprueft
15.06.2009 14:00	15.06.2009 14:05	222	U	ungeprueft
15.06.2009 14:05	15.06.2009 14:10	222	U	ungeprueft
15.06.2009 14:10	15.06.2009 14:15	222	U	ungeprueft
15.06.2009 14:15	15.06.2009 14:20	222	U	ungeprueft
15.06.2009 14:20	15.06.2009 14:25	222	U	ungeprueft
15.06.2009 14:25	15.06.2009 14:30	222	U	ungeprueft
15.06.2009 14:30	15.06.2009 14:35	222	U	ungeprueft
15.06.2009 14:35	15.06.2009 14:40	222	U	ungeprueft
15.06.2009 14:40	15.06.2009 14:45	222	U	ungeprueft
15.06.2009 14:45	15.06.2009 14:50	222	U	ungeprueft
15.06.2009 14:50	15.06.2009 14:55	222	U	ungeprueft
15.06.2009 14:55	15.06.2009 15:00	222	U	ungeprueft
15.06.2009 15:00	15.06.2009 15:05	222	U	ungeprueft
15.06.2009 15:05	15.06.2009 15:10	222	U	ungeprueft
15.06.2009 15:10	15.06.2009 15:15	222	U	ungeprueft
15.06.2009 15:15	15.06.2009 15:20	222	U	ungeprueft
15.06.2009 15:20	15.06.2009 15:25	222	U	ungeprueft
15.06.2009 15:25	15.06.2009 15:30	222	U	ungeprueft
15.06.2009 15:30	15.06.2009 15:35	222	U	ungeprueft
15.06.2009 15:35	15.06.2009 15:40	222	U	ungeprueft
15.06.2009 15:40	15.06.2009 15:45	222	U	ungeprueft
15.06.2009 15:45	15.06.2009 15:50	222	U	ungeprueft
15.06.2009 15:50	15.06.2009 15:55	222	U	ungeprueft
15.06.2009 15:55	15.06.2009 16:00	222	U	ungeprueft
15.06.2009 16:00	15.06.2009 16:05	222	U	ungeprueft
15.06.2009 16:05	15.06.2009 16:10	222	U	ungeprueft
15.06.2009 16:10	15.06.2009 16:15	222	U	ungeprueft
15.06.2009 16:15	15.06.2009 16:20	222	U	ungeprueft
15.06.2009 16:20	15.06.2009 16:25	222	U	ungeprueft
15.06.2009 16:25	15.06.2009 16:30	221	U	ungeprueft
15.06.2009 16:30	15.06.2009 16:35	221	U	ungeprueft
15.06.2009 16:35	15.06.2009 16:40	221	U	ungeprueft
15.06.2009 16:40	15.06.2009 16:45	221	U	ungeprueft
15.06.2009 16:45	15.06.2009 16:50	221	U	ungeprueft
15.06.2009 16:50	15.06.2009 16:55	221	U	ungeprueft
15.06.2009 16:55	15.06.2009 17:00	221	U	ungeprueft
15.06.2009 17:00	15.06.2009 17:05	221	U	ungeprueft
15.06.2009 17:05	15.06.2009 17:10	221	U	ungeprueft
15.06.2009 17:10	15.06.2009 17:15	221	U	ungeprueft
15.06.2009 17:15	15.06.2009 17:20	221	U	ungeprueft
15.06.2009 17:20	15.06.2009 17:25	221	U	ungeprueft
15.06.2009 17:25	15.06.2009 17:30	221	U	ungeprueft
15.06.2009 17:30	15.06.2009 17:35	221	U	ungeprueft
15.06.2009 17:35	15.06.2009 17:40	221	U	ungeprueft
15.06.2009 17:40	15.06.2009 17:45	221	U	ungeprueft
15.06.2009 17:45	15.06.2009 17:50	221	U	ungeprueft
15.06.2009 17:50	15.06.2009 17:55	221	U	ungeprueft
15.06.2009 17:55	15.06.2009 18:00	221	U	ungeprueft
15.06.2009 18:00	15.06.2009 18:05	221	U	ungeprueft
15.06.2009 18:05	15.06.2009 18:10	221	U	ungeprueft
15.06.2009 18:10	15.06.2009 18:15	221	U	ungeprueft
15.06.2009 18:15	15.06.2009 18:20	221	U	ungeprueft
15.06.2009 18:20	15.06.2009 18:25	221	U	ungeprueft
15.06.2009 18:25	15.06.2009 18:30	221	U	ungeprueft
15.06.2009 18:30	15.06.2009 18:35	221	U	ungeprueft
15.06.2009 18:35	15.06.2009 18:40	221	U	ungeprueft
15.06.2009 18:40	15.06.2009 18:45	221	U	ungeprueft
15.06.2009 18:45	15.06.2009 18:50	221	U	ungeprueft
15.06.2009 18:50	15.06.2009 18:55	221	U	ungeprueft
15.06.2009 18:55	15.06.2009 19:00	221	U	ungeprueft
15.06.2009 19:00	15.06.2009 19:05	221	U	ungeprueft
15.06.2009 19:05	15.06.2009 19:10	221	U	ungeprueft
15.06.2009 19:10	15.06.2009 19:15	221	U	ungeprueft
15.06.2009 19:15	15.06.2009 19:20	221	U	ungeprueft
15.06.2009 19:20	15.06.2009 19:25	221	U	ungeprueft
15.06.2009 19:25	15.06.2009 19:30	221	U	ungeprueft
15.06.2009 19:30	15.06.2009 19:35	221	U	ungeprueft
15.06.2009 19:35	15.06.2009 19:40	221	U	ungeprueft
15.06.2009 19:40	15.06.2009 19:45	221	U	ungeprueft
15.06.2009 19:45	15.06.2009 19:50	221	U	ungeprueft
15.06.2009 19:50	15.06.2009 19:55	221	U	ungeprueft
15.06.2009 19:55	15.06.2009 20:00	221	U	ungeprueft
15.06.2009 20:00	15.06.2009 20:05	221	U	ungeprueft
15.06.2009 20:05	15.06.2009 20:10	221	U	ungeprueft
15.06.2009 20:10	15.06.2009 20:15	221	U	ungeprueft
15.06.2009 20:15	15.06.2009 20:20	221	U	ungeprueft
15.06.2009 20:20	15.06.2009 20:25	220	U	ungeprueft
15.06.2009 20:25	15.06.2009 20:30	221	U	ungeprueft
15.06.2009 20:30	15.06.2009 20:35	221	U	ungeprueft
15.06.2009 20:35	15.06.2009 20:40	220	U	ungeprueft
15.06.2009 20:40	15.06.2009 20:45	221	U	ungeprueft
15.06.2009 20:45	15.06.2009 20:50	220	U	ungeprueft
15.06.2009 20:50	15.06.2009 20:55	220	U	ungeprueft
15.06.2009 20:55	15.06.2009 21:00	220	U	ungeprueft
15.06.2009 21:00	15.06.2009 21:05	220	U	ungeprueft
15.06.2009 21:05	15.06.2009 21:10	220	U	ungeprueft
15.06.2009 21:10	15.06.2009 21:15	220	U	ungeprueft
15.06.2009 21:15	15.06.2009 21:20	220	U	ungeprueft
15.06.2009 21:20	15.06.2009 21:25	220	U	ungeprueft
15.06.2009 21:25	15.06.2009 21:30	220	U	ungeprueft
15.06.2009 21:30	15.06.2009 21:35	220	U	ungeprueft
15.06.2009 21:35	15.06.2009 21:40	220	U	ungeprueft
15.06.2009 21:40	15.06.2009 21:45	220	U	ungeprueft
15.06.2009 21:45	15.06.2009 21:50	220	U	ungeprueft
15.06.2009 21:50	15.06.2009 21:55	220	U	ungeprueft
15.06.2009 21:55	15.06.2009 22:00	220	U	ungeprueft
15.06.2009 22:00	15.06.2009 22:05	220	U	ungeprueft
15.06.2009 22:05	15.06.2009 22:10	220	U	ungeprueft
15.06.2009 22:10	15.06.2009 22:15	220	U	ungeprueft
15.06.2009 22:15	15.06.2009 22:20	220	U	ungeprueft
15.06.2009 22:20	15.06.2009 22:25	220	U	ungeprueft
15.06.2009 22:25	15.06.2009 22:30	220	U	ungeprueft
15.06.2009 22:30	15.06.2009 22:35	220	U	ungeprueft
15.06.2009 22:35	15.06.2009 22:40	220	U	ungeprueft
15.06.2009 22:40	15.06.2009 22:45	220	U	ungeprueft
15.06.2009 22:45	15.06.2009 22:50	220	U	ungeprueft
15.06.2009 22:50	15.06.2009 22:55	220	U	ungeprueft
15.06.2009 22:55	15.06.2009 23:00	220	U	ungeprueft
15.06.2009 23:00	15.06.2009 23:05	220	U	ungeprueft
15.06.2009 23:05	15.06.2009 23:10	220	U	ungeprueft
15.06.2009 23:10	15.06.2009 23:15	220	U	ungeprueft
15.06.2009 23:15	15.06.2009 23:20	220	U	ungeprueft
15.06.2009 23:20	15.06.2009 23:25	220	U	ungeprueft
15.06.2009 23:25	15.06.2009 23:30	220	U	ungeprueft
15.06.2009 23:30	15.06.2009 23:35	220	U	ungeprueft
15.06.2009 23:35	15.06.2009 23:40	220	U	ungeprueft
15.06.2009 23:40	15.06.2009 23:45	220	U	ungeprueft
15.06.2009 23:45	15.06.2009 23:50	220	U	ungeprueft
15.06.2009 23:50	15.06.2009 23:55	220	U	ungeprueft
15.06.2009 23:55	16.06.2009 00:00	220	U	ungeprueft
16.06.2009 00:00	16.06.2009 00:05	220	U	ungeprueft
16.06.2009 00:05	16.06.2009 00:10	220	U	ungeprueft
16.06.2009 00:10	16.06.2009 00:15	220	U	ungeprueft
16.06.2009 00:15	16.06.2009 00:20	220	U	ungeprueft
16.06.2009 00:20	16.06.2009 00:25	220	U	ungeprueft
16.06.2009 00:25	16.06.2009 00:30	220	U	ungeprueft
16.06.2009 00:30	16.06.2009 00:35	220	U	ungeprueft
16.06.2009 00:35	16.06.2009 00:40	220	U	ungeprueft
16.06.2009 00:40	16.06.2009 00:45	220	U	ungeprueft
16.06.2009 00:45	16.06.2009 00:50	220	U	ungeprueft
16.06.2009 00:50	16.06.2009 00:55	220	U	ungeprueft
16.06.2009 00:55	16.06.2009 01:00	220	U	ungeprueft
16.06.2009 01:00	16.06.2009 01:05	220	U	ungeprueft
16.06.2009 01:05	16.06.2009 01:10	220	U	ungeprueft
16.06.2009 01:10	16.06.2009 01:15	220	U	ungeprueft
16.06.2009 01:15	16.06.2009 01:20	220	U	ungeprueft
16.06.2009 01:20	16.06.2009 01:25	220	U	ungeprueft
16.06.2009 01:25	16.06.2009 01:30	220	U	ungeprueft
16.06.2009 01:30	16.06.2009 01:35	220	U	ungeprueft
16.06.2009 01:35	16.06.2009 01:40	220	U	ungeprueft
16.06.2009 01:40	16.06.2009 01:45	220	U	ungeprueft
16.06.2009 01:45	16.06.2009 01:50	220	U	ungeprueft
16.06.2009 01:50	16.06.2009 01:55	220	U	ungeprueft
16.06.2009 01:55	16.06.2009 02:00	220	U	ungeprueft
16.06.2009 02:00	16.06.2009 02:05	220	U	ungeprueft
16.06.2009 02:05	16.06.2009 02:10	220	U	ungeprueft
16.06.2009 02:10	16.06.2009 02:15	220	U	ungeprueft
16.06.2009 02:15	16.06.2009 02:20	220	U	ungeprueft
16.06.2009 02:20	16.06.2009 02:25	220	U	ungeprueft
16.06.2009 02:25	16.06.2009 02:30	220	U	ungeprueft
16.06.2009 02:30	16.06.2009 02:35	220	U	ungeprueft
16.06.2009 02:35	16.06.2009 02:40	220	U	ungeprueft
16.06.2009 02:40	16.06.2009 02:45	220	U	ungeprueft
16.06.2009 02:45	16.06.2009 02:50	220	U	ungeprueft
16.06.2009 02:50	16.06.2009 02:55	220	U	ungeprueft
16.06.2009 02:55	16.06.2009 03:00	220	U	ungeprueft
16.06.2009 03:00	16.06.2009 03:05	220	U	ungeprueft
16.06.2009 03:05	16.06.2009 03:10	220	U	ungeprueft
16.06.2009 03:10	16.06.2009 03:15	220	U	ungeprueft
16.06.2009 03:15	16.06.2009 03:20	220	U	ungeprueft
16.06.2009 03:20	16.06.2009 03:25	220	U	ungeprueft
16.06.2009 03:25	16.06.2009 03:30	220	U	ungeprueft
16.06.2009 03:30	16.06.2009 03:35	220	U	ungeprueft
16.06.2009 03:35	16.06.2009 03:40	220	U	ungeprueft
16.06.2009 03:40	16.06.2009 03:45	220	U	ungeprueft
16.06.2009 03:45	16.06.2009 03:50	220	U	ungeprueft
16.06.2009 03:50	16.06.2009 03:55	220	U	ungeprueft
16.06.2009 03:55	16.06.2009 04:00	220	U	ungeprueft
16.06.2009 04:00	16.06.2009 04:05	220	U	ungeprueft
16.06.2009 04:05	16.06.2009 04:10	220	U	ungeprueft
16.06.2009 04:10	16.06.2009 04:15	220	U	ungeprueft
16.06.2009 04:15	16.06.2009 04:20	220	U	ungeprueft
16.06.2009 04:20	16.06.2009 04:25	220	U	ungeprueft
16.06.2009 04:25	16.06.2009 04:30	220	U	ungeprueft
16.06.2009 04:30	16.06.2009 04:35	220	U	ungeprueft
16.06.2009 04:35	16.06.2009 04:40	220	U	ungeprueft
16.06.2009 04:40	16.06.2009 04:45	220	U	ungeprueft
16.06.2009 04:45	16.06.2009 04:50	220	U	ungeprueft
16.06.2009 04:50	16.06.2009 04:55	220	U	ungeprueft
16.06.2009 04:55	16.06.2009 05:00	220	U	ungeprueft
16.06.2009 05:00	16.06.2009 05:05	220	U	ungeprueft
16.06.2009 05:05	16.06.2009 05:10	220	U	ungeprueft
16.06.2009 05:10	16.06.2009 05:15	220	U	ungeprueft
16.06.2009 05:15	16.06.2009 05:20	220	U	ungeprueft
16.06.2009 05:20	16.06.2009 05:25	220	U	ungeprueft
16.06.2009 05:25	16.06.2009 05:30	220	U	ungeprueft
16.06.2009 05:30	16.06.2009 05:35	220	U	ungeprueft
16.06.2009 05:35	16.06.2009 05:40	220	U	ungeprueft
16.06.2009 05:40	16.06.2009 05:45	220	U	ungeprueft
16.06.2009 05:45	16.06.2009 05:50	220	U	ungeprueft
16.06.2009 05:50	16.06.2009 05:55	220	U	ungeprueft
16.06.2009 05:55	16.06.2009 06:00	220	U	ungeprueft
16.06.2009 06:00	16.06.2009 06:05	220	U	ungeprueft
16.06.2009 06:05	16.06.2009 06:10	220	U	ungeprueft
16.06.2009 06:10	16.06.2009 06:15	220	U	ungeprueft
16.06.2009 06:15	16.06.2009 06:20	220	U	ungeprueft
16.06.2009 06:20	16.06.2009 06:25	220	U	ungeprueft
16.06.2009 06:25	16.06.2009 06:30	220	U	ungeprueft
16.06.2009 06:30	16.06.2009 06:35	220	U	ungeprueft
16.06.2009 06:35	16.06.2009 06:40	220	U	ungeprueft
16.06.2009 06:40	16.06.2009 06:45	220	U	ungeprueft
16.06.2009 06:45	16.06.2009 06:50	220	U	ungeprueft
16.06.2009 06:50	16.06.2009 06:55	220	U	ungeprueft
16.06.2009 06:55	16.06.2009 07:00	220	U	ungeprueft
16.06.2009 07:00	16.06.2009 07:05	220	U	ungeprueft
16.06.2009 07:05	16.06.2009 07:10	220	U	ungeprueft
16.06.2009 07:10	16.06.2009 07:15	220	U	ungeprueft
16.06.2009 07:15	16.06.2009 07:20	220	U	ungeprueft
16.06.2009 07:20	16.06.2009 07:25	220	U	ungeprueft
16.06.2009 07:25	16.06.2009 07:30	220	U	ungeprueft
16.06.2009 07:30	16.06.2009 07:35	220	U	ungeprueft
16.06.2009 07:35	16.06.2009 07:40	220	U	ungeprueft
16.06.2009 07:40	16.06.2009 07:45	220	U	ungeprueft
16.06.2009 07:45	16.06.2009 07:50	220	U	ungeprueft
16.06.2009 07:50	16.06.2009 07:55	220	U	ungeprueft
16.06.2009 07:55	16.06.2009 08:00	221	U	ungeprueft
16.06.2009 08:00	16.06.2009 08:05	220	U	ungeprueft
16.06.2009 08:05	16.06.2009 08:10	220	U	ungeprueft
16.06.2009 08:10	16.06.2009 08:15	220	U	ungeprueft
16.06.2009 08:15	16.06.2009 08:20	220	U	ungeprueft
16.06.2009 08:20	16.06.2009 08:25	220	U	ungeprueft
16.06.2009 08:25	16.06.2009 08:30	221	U	ungeprueft
16.06.2009 08:30	16.06.2009 08:35	220	U	ungeprueft
16.06.2009 08:35	16.06.2009 08:40	221	U	ungeprueft
16.06.2009 08:40	16.06.2009 08:45	220	U	ungeprueft
16.06.2009 08:45	16.06.2009 08:50	221	U	ungeprueft
16.06.2009 08:50	16.06.2009 08:55	221	U	ungeprueft
16.06.2009 08:55	16.06.2009 09:00	220	U	ungeprueft
16.06.2009 09:00	16.06.2009 09:05	220	U	ungeprueft
16.06.2009 09:05	16.06.2009 09:10	221	U	ungeprueft
16.06.2009 09:10	16.06.2009 09:15	220	U	ungeprueft
16.06.2009 09:15	16.06.2009 09:20	220	U	ungeprueft
16.06.2009 09:20	16.06.2009 09:25	221	U	ungeprueft
16.06.2009 09:25	16.06.2009 09:30	220	U	ungeprueft
16.06.2009 09:30	16.06.2009 09:35	221	U	ungeprueft
16.06.2009 09:35	16.06.2009 09:40	220	U	ungeprueft
16.06.2009 09:40	16.06.2009 09:45	221	U	ungeprueft
16.06.2009 09:45	16.06.2009 09:50	220	U	ungeprueft
16.06.2009 09:50	16.06.2009 09:55	221	U	ungeprueft
16.06.2009 09:55	16.06.2009 10:00	220	U	ungeprueft
16.06.2009 10:00	16.06.2009 10:05	221	U	ungeprueft
16.06.2009 10:05	16.06.2009 10:10	221	U	ungeprueft
16.06.2009 10:10	16.06.2009 10:15	221	U	ungeprueft
16.06.2009 10:15	16.06.2009 10:20	221	U	ungeprueft
16.06.2009 10:20	16.06.2009 10:25	221	U	ungeprueft
16.06.2009 10:25	16.06.2009 10:30	221	U	ungeprueft
16.06.2009 10:30	16.06.2009 10:35	221	U	ungeprueft
16.06.2009 10:35	16.06.2009 10:40	220	U	ungeprueft
16.06.2009 10:40	16.06.2009 10:45	221	U	ungeprueft
16.06.2009 10:45	16.06.2009 10:50	221	U	ungeprueft
16.06.2009 10:50	16.06.2009 10:55	221	U	ungeprueft
16.06.2009 10:55	16.06.2009 11:00	221	U	ungeprueft
16.06.2009 11:00	16.06.2009 11:05	221	U	ungeprueft
